2025-07-28 05:18:53,848  INFO     [etl.handlers.atom_feed:41]  🌐 Reading Atom feed for source 'Miljöriskområde' from URL: https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ATOM/ATOM_lst.LST_Miljoriskomrade.xml
2025-07-28 05:18:53,849  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:54,142  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /gemensamt/geodata/ATOM/ATOM_lst.LST_Miljoriskomrade.xml HTTP/1.1" 200 0
2025-07-28 05:18:54,142  INFO     [etl.utils.io:44]  ⬇ miljoriskomrade_feed.xml (1.0 KB)
2025-07-28 05:18:54,143  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:54,243  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /gemensamt/geodata/ATOM/ATOM_lst.LST_Miljoriskomrade.xml HTTP/1.1" 200 1036
2025-07-28 05:18:54,245  INFO     [etl.utils.io:82]  ✅ miljoriskomrade_feed.xml
2025-07-28 05:18:54,248  INFO     [etl.handlers.atom_feed:77]  Target staging directory for all content from Atom source 'Miljöriskområde': data\staging\LST\miljoriskomrade
2025-07-28 05:18:54,248  INFO     [etl.handlers.atom_feed:105]  Found linked resource in Atom feed for 'Miljöriskområde': https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.LST_Miljoriskomrade.zip
2025-07-28 05:18:54,401  INFO     [etl.utils.http:110]      Derived filename by unquoting URL basename ('https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.LST_Miljoriskomrade.zip'): lst.LST_Miljoriskomrade.zip
2025-07-28 05:18:54,402  INFO     [etl.handlers.atom_feed:157]  Attempting to download linked resource: https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.LST_Miljoriskomrade.zip 
        -> to local file: lst_lst_miljoriskomrade.zip
2025-07-28 05:18:54,404  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:54,504  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /gemensamt/geodata/ShapeExport/lst.LST_Miljoriskomrade.zip HTTP/1.1" 200 0
2025-07-28 05:18:54,505  INFO     [etl.utils.io:44]  ⬇ lst_lst_miljoriskomrade.zip (74.2 KB)
2025-07-28 05:18:54,506  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:54,627  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /gemensamt/geodata/ShapeExport/lst.LST_Miljoriskomrade.zip HTTP/1.1" 200 75967
